"Interval","Hour","GMTIntervalEnd","variable","value","ModifiedAt"
2020-12-20 12:45:00,12,"12/20/2020 18:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:40:00,12,"12/20/2020 18:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:35:00,12,"12/20/2020 18:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:30:00,12,"12/20/2020 18:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:25:00,12,"12/20/2020 18:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:20:00,12,"12/20/2020 18:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:15:00,12,"12/20/2020 18:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:10:00,12,"12/20/2020 18:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:05:00,12,"12/20/2020 18:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 12:00:00,12,"12/20/2020 18:00:00","wind_pen_MTF",25.1019867129002,2020-12-13 14:08:22
2020-12-20 11:55:00,11,"12/20/2020 17:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:50:00,11,"12/20/2020 17:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:45:00,11,"12/20/2020 17:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:40:00,11,"12/20/2020 17:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:35:00,11,"12/20/2020 17:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:30:00,11,"12/20/2020 17:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:25:00,11,"12/20/2020 17:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:20:00,11,"12/20/2020 17:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:15:00,11,"12/20/2020 17:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:10:00,11,"12/20/2020 17:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:05:00,11,"12/20/2020 17:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 11:00:00,11,"12/20/2020 17:00:00","wind_pen_MTF",26.1988377742335,2020-12-13 14:08:22
2020-12-20 10:55:00,10,"12/20/2020 16:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:50:00,10,"12/20/2020 16:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:45:00,10,"12/20/2020 16:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:40:00,10,"12/20/2020 16:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:35:00,10,"12/20/2020 16:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:30:00,10,"12/20/2020 16:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:25:00,10,"12/20/2020 16:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:20:00,10,"12/20/2020 16:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:15:00,10,"12/20/2020 16:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:10:00,10,"12/20/2020 16:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:05:00,10,"12/20/2020 16:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 10:00:00,10,"12/20/2020 16:00:00","wind_pen_MTF",27.300896181235,2020-12-13 14:08:22
2020-12-20 09:55:00,9,"12/20/2020 15:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:50:00,9,"12/20/2020 15:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:45:00,9,"12/20/2020 15:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:40:00,9,"12/20/2020 15:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:35:00,9,"12/20/2020 15:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:30:00,9,"12/20/2020 15:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:25:00,9,"12/20/2020 15:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:20:00,9,"12/20/2020 15:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:15:00,9,"12/20/2020 15:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:10:00,9,"12/20/2020 15:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:05:00,9,"12/20/2020 15:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 09:00:00,9,"12/20/2020 15:00:00","wind_pen_MTF",28.4071048164551,2020-12-13 14:08:22
2020-12-20 08:55:00,8,"12/20/2020 14:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:50:00,8,"12/20/2020 14:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:45:00,8,"12/20/2020 14:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:40:00,8,"12/20/2020 14:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:35:00,8,"12/20/2020 14:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:30:00,8,"12/20/2020 14:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:25:00,8,"12/20/2020 14:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:20:00,8,"12/20/2020 14:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:15:00,8,"12/20/2020 14:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:10:00,8,"12/20/2020 14:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:05:00,8,"12/20/2020 14:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 08:00:00,8,"12/20/2020 14:00:00","wind_pen_MTF",29.8109430762882,2020-12-13 14:08:22
2020-12-20 07:55:00,7,"12/20/2020 13:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:50:00,7,"12/20/2020 13:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:45:00,7,"12/20/2020 13:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:40:00,7,"12/20/2020 13:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:35:00,7,"12/20/2020 13:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:30:00,7,"12/20/2020 13:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:25:00,7,"12/20/2020 13:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:20:00,7,"12/20/2020 13:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:15:00,7,"12/20/2020 13:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:10:00,7,"12/20/2020 13:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:05:00,7,"12/20/2020 13:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 07:00:00,7,"12/20/2020 13:00:00","wind_pen_MTF",31.5836661001372,2020-12-13 14:08:22
2020-12-20 06:55:00,6,"12/20/2020 12:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:50:00,6,"12/20/2020 12:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:45:00,6,"12/20/2020 12:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:40:00,6,"12/20/2020 12:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:35:00,6,"12/20/2020 12:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:30:00,6,"12/20/2020 12:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:25:00,6,"12/20/2020 12:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:20:00,6,"12/20/2020 12:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:15:00,6,"12/20/2020 12:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:10:00,6,"12/20/2020 12:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:05:00,6,"12/20/2020 12:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 06:00:00,6,"12/20/2020 12:00:00","wind_pen_MTF",32.5810883157636,2020-12-13 14:08:22
2020-12-20 05:55:00,5,"12/20/2020 11:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:50:00,5,"12/20/2020 11:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:45:00,5,"12/20/2020 11:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:40:00,5,"12/20/2020 11:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:35:00,5,"12/20/2020 11:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:30:00,5,"12/20/2020 11:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:25:00,5,"12/20/2020 11:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:20:00,5,"12/20/2020 11:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:15:00,5,"12/20/2020 11:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:10:00,5,"12/20/2020 11:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:05:00,5,"12/20/2020 11:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 05:00:00,5,"12/20/2020 11:00:00","wind_pen_MTF",32.49874649315,2020-12-13 14:08:22
2020-12-20 04:55:00,4,"12/20/2020 10:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:50:00,4,"12/20/2020 10:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:45:00,4,"12/20/2020 10:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:40:00,4,"12/20/2020 10:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:35:00,4,"12/20/2020 10:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:30:00,4,"12/20/2020 10:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:25:00,4,"12/20/2020 10:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:20:00,4,"12/20/2020 10:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:15:00,4,"12/20/2020 10:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:10:00,4,"12/20/2020 10:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:05:00,4,"12/20/2020 10:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 04:00:00,4,"12/20/2020 10:00:00","wind_pen_MTF",32.1511177979313,2020-12-13 14:08:22
2020-12-20 03:55:00,3,"12/20/2020 09:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:50:00,3,"12/20/2020 09:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:45:00,3,"12/20/2020 09:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:40:00,3,"12/20/2020 09:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:35:00,3,"12/20/2020 09:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:30:00,3,"12/20/2020 09:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:25:00,3,"12/20/2020 09:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:20:00,3,"12/20/2020 09:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:15:00,3,"12/20/2020 09:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:10:00,3,"12/20/2020 09:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:05:00,3,"12/20/2020 09:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 03:00:00,3,"12/20/2020 09:00:00","wind_pen_MTF",31.2414258724391,2020-12-13 14:08:22
2020-12-20 02:55:00,2,"12/20/2020 08:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:50:00,2,"12/20/2020 08:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:45:00,2,"12/20/2020 08:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:40:00,2,"12/20/2020 08:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:35:00,2,"12/20/2020 08:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:30:00,2,"12/20/2020 08:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:25:00,2,"12/20/2020 08:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:20:00,2,"12/20/2020 08:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:15:00,2,"12/20/2020 08:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:10:00,2,"12/20/2020 08:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:05:00,2,"12/20/2020 08:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 02:00:00,2,"12/20/2020 08:00:00","wind_pen_MTF",29.9348039371417,2020-12-13 14:08:22
2020-12-20 01:55:00,1,"12/20/2020 07:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:50:00,1,"12/20/2020 07:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:45:00,1,"12/20/2020 07:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:40:00,1,"12/20/2020 07:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:35:00,1,"12/20/2020 07:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:30:00,1,"12/20/2020 07:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:25:00,1,"12/20/2020 07:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:20:00,1,"12/20/2020 07:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:15:00,1,"12/20/2020 07:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:10:00,1,"12/20/2020 07:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:05:00,1,"12/20/2020 07:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 01:00:00,1,"12/20/2020 07:00:00","wind_pen_MTF",28.3253916427889,2020-12-13 14:08:22
2020-12-20 00:55:00,0,"12/20/2020 06:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:50:00,0,"12/20/2020 06:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:45:00,0,"12/20/2020 06:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:40:00,0,"12/20/2020 06:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:35:00,0,"12/20/2020 06:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:30:00,0,"12/20/2020 06:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:25:00,0,"12/20/2020 06:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:20:00,0,"12/20/2020 06:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:15:00,0,"12/20/2020 06:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:10:00,0,"12/20/2020 06:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:05:00,0,"12/20/2020 06:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-20 00:00:00,0,"12/20/2020 06:00:00","wind_pen_MTF",26.3465987969366,2020-12-13 14:08:22
2020-12-19 23:55:00,23,"12/20/2020 05:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:50:00,23,"12/20/2020 05:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:45:00,23,"12/20/2020 05:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:40:00,23,"12/20/2020 05:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:35:00,23,"12/20/2020 05:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:30:00,23,"12/20/2020 05:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:25:00,23,"12/20/2020 05:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:20:00,23,"12/20/2020 05:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:15:00,23,"12/20/2020 05:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:10:00,23,"12/20/2020 05:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:05:00,23,"12/20/2020 05:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 23:00:00,23,"12/20/2020 05:00:00","wind_pen_MTF",24.3112697593549,2020-12-13 14:08:22
2020-12-19 22:55:00,22,"12/20/2020 04:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:50:00,22,"12/20/2020 04:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:45:00,22,"12/20/2020 04:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:40:00,22,"12/20/2020 04:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:35:00,22,"12/20/2020 04:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:30:00,22,"12/20/2020 04:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:25:00,22,"12/20/2020 04:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:20:00,22,"12/20/2020 04:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:15:00,22,"12/20/2020 04:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:10:00,22,"12/20/2020 04:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:05:00,22,"12/20/2020 04:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 22:00:00,22,"12/20/2020 04:00:00","wind_pen_MTF",22.4467318834574,2020-12-13 14:08:22
2020-12-19 21:55:00,21,"12/20/2020 03:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:50:00,21,"12/20/2020 03:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:45:00,21,"12/20/2020 03:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:40:00,21,"12/20/2020 03:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:35:00,21,"12/20/2020 03:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:30:00,21,"12/20/2020 03:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:25:00,21,"12/20/2020 03:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:20:00,21,"12/20/2020 03:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:15:00,21,"12/20/2020 03:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:10:00,21,"12/20/2020 03:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:05:00,21,"12/20/2020 03:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 21:00:00,21,"12/20/2020 03:00:00","wind_pen_MTF",21.0507735002069,2020-12-13 14:08:22
2020-12-19 20:55:00,20,"12/20/2020 02:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:50:00,20,"12/20/2020 02:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:45:00,20,"12/20/2020 02:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:40:00,20,"12/20/2020 02:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:35:00,20,"12/20/2020 02:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:30:00,20,"12/20/2020 02:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:25:00,20,"12/20/2020 02:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:20:00,20,"12/20/2020 02:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:15:00,20,"12/20/2020 02:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:10:00,20,"12/20/2020 02:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:05:00,20,"12/20/2020 02:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 20:00:00,20,"12/20/2020 02:00:00","wind_pen_MTF",19.8525389559217,2020-12-13 14:08:22
2020-12-19 19:55:00,19,"12/20/2020 01:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:50:00,19,"12/20/2020 01:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:45:00,19,"12/20/2020 01:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:40:00,19,"12/20/2020 01:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:35:00,19,"12/20/2020 01:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:30:00,19,"12/20/2020 01:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:25:00,19,"12/20/2020 01:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:20:00,19,"12/20/2020 01:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:15:00,19,"12/20/2020 01:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:10:00,19,"12/20/2020 01:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:05:00,19,"12/20/2020 01:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 19:00:00,19,"12/20/2020 01:00:00","wind_pen_MTF",18.7287961984471,2020-12-13 14:08:22
2020-12-19 18:55:00,18,"12/20/2020 00:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:50:00,18,"12/20/2020 00:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:45:00,18,"12/20/2020 00:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:40:00,18,"12/20/2020 00:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:35:00,18,"12/20/2020 00:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:30:00,18,"12/20/2020 00:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:25:00,18,"12/20/2020 00:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:20:00,18,"12/20/2020 00:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:15:00,18,"12/20/2020 00:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:10:00,18,"12/20/2020 00:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:05:00,18,"12/20/2020 00:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 18:00:00,18,"12/20/2020 00:00:00","wind_pen_MTF",19.9199079706856,2020-12-13 14:08:22
2020-12-19 17:55:00,17,"12/19/2020 23:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:50:00,17,"12/19/2020 23:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:45:00,17,"12/19/2020 23:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:40:00,17,"12/19/2020 23:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:35:00,17,"12/19/2020 23:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:30:00,17,"12/19/2020 23:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:25:00,17,"12/19/2020 23:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:20:00,17,"12/19/2020 23:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:15:00,17,"12/19/2020 23:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:10:00,17,"12/19/2020 23:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:05:00,17,"12/19/2020 23:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 17:00:00,17,"12/19/2020 23:00:00","wind_pen_MTF",23.085006757633,2020-12-13 14:08:22
2020-12-19 16:55:00,16,"12/19/2020 22:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:50:00,16,"12/19/2020 22:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:45:00,16,"12/19/2020 22:45:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:40:00,16,"12/19/2020 22:40:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:35:00,16,"12/19/2020 22:35:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:30:00,16,"12/19/2020 22:30:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:25:00,16,"12/19/2020 22:25:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:20:00,16,"12/19/2020 22:20:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:15:00,16,"12/19/2020 22:15:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:10:00,16,"12/19/2020 22:10:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:05:00,16,"12/19/2020 22:05:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 16:00:00,16,"12/19/2020 22:00:00","wind_pen_MTF",26.1692128841718,2020-12-13 14:08:22
2020-12-19 15:55:00,15,"12/19/2020 21:55:00","wind_pen_MTF",NA,2020-12-13 14:08:22
2020-12-19 15:50:00,15,"12/19/2020 21:50:00","wind_pen_MTF",NA,2020-12-13 14:08:22
